 ID do Estudante; Idade; Gênero; Etnia; Escolaridade dos Pais; Tempo de Estudo Semanal; Faltas; Aulas de Reforço; Apoio dos Pais; Atividades Extracurriculares; Esportes; Música; Voluntariado; Média de Notas;Nota Considerada
1747;17;Feminino;Caucasiano;Ensino Médio;20;29;Não;Moderado;Sim;Sim;Não;Sim;3,154313948;B
1748;17;Masculino;Negro;Ensino Médio;15;15;Não;Muito Alto;Sim;Não;Não;Sim;4;A
1749;15;Feminino;Outro;Ensino Superior Incompleto;13;8;Não;Moderado;Sim;Não;Sim;Não;3,629145245;A
1750;16;Feminino;Asiático;Ensino Superior Incompleto;20;16;Não;Moderado;Sim;Sim;Sim;Sim;3,579051114;A
1751;18;Feminino;Outro;Graduação;15;2;Não;Alto;Sim;Não;Sim;Não;4;A
1752;15;Masculino;Outro;Ensino Superior Incompleto;3;27;Não;Moderado;Não;Não;Sim;Sim;2;D
1753;16;Feminino;Caucasiano;Ensino Médio;0;17;Sim;Alto;Sim;Sim;Sim;Não;3,669437906;A
1754;16;Masculino;Negro;Ensino Médio;0;14;Não;Moderado;Não;Sim;Não;Não;2,424200569;D
1755;16;Masculino;Caucasiano;Ensino Médio;14;14;Sim;Moderado;Sim;Não;Não;Não;3,662825494;A
1756;16;Masculino;Asiático;Ensino Médio;19;30;Não;Alto;Sim;Sim;Não;Sim;3,125871973;B
1757;16;Feminino;Caucasiano;Nenhum;19;15;Sim;Moderado;Sim;Sim;Não;Sim;3,856395022;A
1758;17;Masculino;Outro;Ensino Médio;2;27;Não;Baixo;Sim;Não;Sim;Não;3,076805127;B
1759;15;Masculino;Negro;Nenhum;13;19;Não;Muito Alto;Sim;Não;Sim;Não;2,896026418;C
1760;17;Feminino;Asiático;Ensino Médio;8;0;Não;Muito Alto;Sim;Sim;Não;Não;4;A
1761;18;Masculino;Caucasiano;Graduação;18;30;Sim;Alto;Sim;Não;Sim;Não;3,341777944;B
1762;16;Feminino;Caucasiano;Ensino Médio;7;0;Não;Muito Alto;Não;Não;Não;Não;4;A
1763;15;Masculino;Asiático;Graduação;1;3;Sim;Muito Alto;Sim;Sim;Sim;Sim;3,603974696;A
1764;16;Masculino;Caucasiano;Graduação;3;28;Não;Alto;Não;Sim;Sim;Não;2;D
1765;15;Feminino;Asiático;Ensino Superior Incompleto;0;12;Sim;Muito Alto;Sim;Sim;Não;Sim;4;A
1766;17;Masculino;Caucasiano;Pós-graduação;10;29;Sim;Moderado;Sim;Sim;Não;Não;3,828986042;A
1767;15;Masculino;Negro;Nenhum;4;3;Sim;Alto;Sim;Não;Não;Sim;2,919842713;C
1768;18;Feminino;Caucasiano;Graduação;1;22;Sim;Nenhum;Sim;Sim;Sim;Não;3,485324824;B
1769;18;Feminino;Negro;Pós-graduação;12;7;Não;Alto;Não;Não;Não;Não;3,581598964;A
1770;15;Feminino;Negro;Pós-graduação;16;12;Não;Muito Alto;Não;Não;Não;Não;4;A
1771;15;Masculino;Caucasiano;Ensino Médio;16;23;Não;Moderado;Não;Não;Não;Não;3,038156055;B
1772;15;Masculino;Caucasiano;Ensino Médio;17;7;Não;Alto;Sim;Não;Não;Sim;3,035367401;B
1773;15;Feminino;Caucasiano;Ensino Médio;20;13;Não;Muito Alto;Não;Não;Sim;Sim;4;A
1774;18;Feminino;Negro;Graduação;8;29;Não;Muito Alto;Sim;Não;Sim;Não;3,751622449;A
1775;16;Feminino;Negro;Graduação;5;27;Sim;Baixo;Sim;Sim;Não;Não;2,015617308;D
1776;15;Feminino;Asiático;Ensino Médio;19;29;Não;Muito Alto;Sim;Não;Não;Não;3,637961875;A
1777;15;Feminino;Negro;Ensino Superior Incompleto;2;24;Não;Moderado;Não;Não;Não;Não;3,243116509;B
1778;18;Feminino;Caucasiano;Graduação;7;0;Não;Alto;Não;Não;Não;Sim;3,573091526;A
1779;18;Masculino;Caucasiano;Ensino Superior Incompleto;2;8;Sim;Moderado;Sim;Sim;Não;Não;3,786731743;A
1780;17;Feminino;Caucasiano;Pós-graduação;0;25;Não;Nenhum;Sim;Sim;Não;Sim;2,576186581;C
1781;15;Masculino;Caucasiano;Graduação;19;23;Não;Baixo;Sim;Não;Não;Não;3,851460857;A
1782;17;Masculino;Outro;Nenhum;12;0;Sim;Moderado;Não;Sim;Não;Não;4;A
1783;18;Feminino;Asiático;Graduação;20;6;Não;Alto;Sim;Não;Não;Não;4;A
1784;18;Feminino;Caucasiano;Ensino Médio;4;24;Sim;Baixo;Sim;Sim;Não;Não;3,271949788;B
1785;16;Masculino;Negro;Ensino Superior Incompleto;15;19;Sim;Muito Alto;Não;Não;Não;Não;4;A
1786;15;Masculino;Asiático;Pós-graduação;20;12;Não;Muito Alto;Sim;Não;Sim;Não;3,967978;A
1787;17;Masculino;Caucasiano;Pós-graduação;15;14;Sim;Alto;Sim;Não;Não;Não;3,542347867;A
1788;18;Feminino;Caucasiano;Ensino Superior Incompleto;11;28;Sim;Moderado;Não;Sim;Sim;Sim;3,772709334;A
1789;18;Feminino;Caucasiano;Ensino Médio;12;8;Não;Alto;Não;Não;Sim;Não;3,069478999;B
1790;17;Masculino;Negro;Ensino Médio;3;15;Não;Nenhum;Sim;Não;Não;Não;2,387014211;D
1791;16;Masculino;Outro;Ensino Superior Incompleto;8;16;Não;Baixo;Sim;Sim;Não;Sim;4;A
1792;18;Feminino;Negro;Ensino Médio;15;8;Sim;Muito Alto;Não;Não;Não;Sim;3,56473158;A
1793;15;Masculino;Caucasiano;Ensino Superior Incompleto;0;5;Não;Nenhum;Não;Sim;Não;Não;3,594952864;A
1794;18;Feminino;Caucasiano;Nenhum;4;19;Sim;Muito Alto;Sim;Não;Não;Não;2,922855568;C
1795;15;Feminino;Asiático;Ensino Médio;20;11;Não;Baixo;Sim;Não;Não;Não;3,922407261;A
1796;17;Masculino;Asiático;Ensino Médio;4;15;Sim;Baixo;Sim;Sim;Sim;Não;2,796684509;C
1797;15;Feminino;Negro;Pós-graduação;18;27;Não;Baixo;Não;Sim;Não;Não;2,632603524;C
1798;17;Masculino;Negro;Graduação;8;20;Não;Alto;Não;Sim;Não;Não;3,482211724;B
1799;15;Masculino;Caucasiano;Ensino Médio;7;14;Não;Moderado;Sim;Não;Sim;Não;4;A
1800;17;Feminino;Asiático;Nenhum;18;6;Sim;Baixo;Não;Sim;Sim;Não;4;A
1801;15;Masculino;Asiático;Ensino Superior Incompleto;17;9;Não;Alto;Sim;Não;Não;Sim;4;A
1802;16;Feminino;Caucasiano;Ensino Médio;14;28;Sim;Muito Alto;Não;Não;Não;Sim;3,742253989;A
1803;15;Feminino;Asiático;Ensino Superior Incompleto;3;3;Não;Alto;Não;Sim;Não;Não;2,428956477;D
1804;15;Masculino;Caucasiano;Graduação;14;23;Sim;Nenhum;Sim;Não;Não;Não;3,268139662;B
1805;16;Masculino;Caucasiano;Graduação;12;2;Sim;Nenhum;Sim;Não;Sim;Não;3,935030587;A
1806;18;Masculino;Caucasiano;Graduação;17;17;Não;Alto;Sim;Sim;Não;Não;2,930287577;C
1807;18;Masculino;Caucasiano;Ensino Superior Incompleto;19;0;Sim;Alto;Sim;Não;Não;Sim;4;A
1808;15;Masculino;Caucasiano;Pós-graduação;4;29;Não;Muito Alto;Sim;Não;Não;Sim;3,240161353;B
1809;16;Masculino;Caucasiano;Pós-graduação;17;12;Sim;Moderado;Sim;Não;Não;Não;3,736858152;A
1810;15;Masculino;Negro;Ensino Superior Incompleto;7;21;Não;Nenhum;Não;Sim;Não;Não;2,303989498;D
1811;17;Feminino;Caucasiano;Ensino Médio;0;17;Não;Moderado;Sim;Não;Sim;Não;2,18361165;D
1812;17;Feminino;Caucasiano;Ensino Superior Incompleto;18;7;Sim;Alto;Não;Não;Não;Sim;4;A
1813;15;Feminino;Caucasiano;Ensino Médio;16;30;Sim;Moderado;Sim;Não;Não;Sim;3,854151127;A
1814;18;Masculino;Negro;Graduação;1;10;Não;Muito Alto;Sim;Não;Não;Não;3,586768484;A
1815;18;Masculino;Caucasiano;Ensino Superior Incompleto;18;9;Sim;Moderado;Sim;Sim;Sim;Não;4;A
1816;15;Feminino;Caucasiano;Ensino Médio;15;28;Não;Moderado;Sim;Não;Sim;Não;2,567009685;C
1817;15;Feminino;Asiático;Ensino Médio;17;3;Sim;Baixo;Não;Não;Sim;Não;4;A
1818;17;Masculino;Asiático;Ensino Superior Incompleto;1;24;Não;Baixo;Sim;Sim;Sim;Não;2,646892164;C
1819;18;Feminino;Asiático;Pós-graduação;5;3;Não;Alto;Sim;Não;Sim;Não;4;A
1820;15;Feminino;Caucasiano;Ensino Superior Incompleto;6;3;Não;Alto;Sim;Sim;Não;Não;3,881219957;A
1821;17;Feminino;Caucasiano;Graduação;5;28;Sim;Nenhum;Sim;Não;Não;Não;3,043066617;B
1822;18;Masculino;Negro;Ensino Médio;5;11;Não;Moderado;Não;Sim;Não;Sim;2,564514242;C
1823;16;Feminino;Caucasiano;Ensino Superior Incompleto;8;7;Sim;Alto;Sim;Não;Não;Não;3,329992029;B
1824;17;Feminino;Caucasiano;Ensino Superior Incompleto;7;27;Sim;Muito Alto;Sim;Sim;Sim;Sim;2,694611288;C
1825;18;Feminino;Caucasiano;Graduação;20;12;Não;Moderado;Sim;Sim;Não;Não;4;A
1826;18;Feminino;Asiático;Nenhum;8;7;Não;Alto;Sim;Sim;Não;Sim;3,362346871;B
1827;17;Feminino;Caucasiano;Ensino Superior Incompleto;11;20;Não;Moderado;Não;Sim;Não;Não;3,869955898;A
1828;16;Feminino;Outro;Ensino Médio;17;2;Não;Alto;Sim;Sim;Não;Não;3,565163037;A
1829;17;Masculino;Asiático;Ensino Médio;5;11;Não;Alto;Sim;Não;Não;Não;3,861335088;A
1830;18;Feminino;Caucasiano;Pós-graduação;3;17;Sim;Baixo;Sim;Não;Não;Não;3,516485523;A
1831;15;Feminino;Asiático;Ensino Médio;6;14;Não;Alto;Sim;Sim;Não;Não;3,485757315;B
1832;15;Feminino;Negro;Ensino Médio;17;24;Sim;Moderado;Sim;Sim;Sim;Não;2,776620287;C
1833;17;Masculino;Asiático;Ensino Superior Incompleto;19;13;Não;Baixo;Não;Não;Não;Não;3,313438034;B
1834;18;Masculino;Caucasiano;Pós-graduação;4;8;Não;Moderado;Sim;Não;Não;Sim;3,005483116;B
1835;15;Feminino;Asiático;Ensino Superior Incompleto;17;4;Não;Moderado;Sim;Não;Sim;Sim;3,910897968;A
1836;18;Feminino;Caucasiano;Graduação;9;29;Sim;Alto;Sim;Não;Não;Não;3,503531949;A
1837;17;Feminino;Outro;Pós-graduação;7;28;Não;Nenhum;Sim;Sim;Sim;Sim;2,236745189;D
1838;15;Feminino;Caucasiano;Ensino Médio;0;14;Sim;Alto;Sim;Sim;Sim;Não;2,066435522;D
1839;18;Feminino;Caucasiano;Ensino Superior Incompleto;14;7;Não;Baixo;Sim;Não;Sim;Não;4;A
1840;15;Feminino;Asiático;Ensino Superior Incompleto;2;22;Sim;Baixo;Sim;Não;Sim;Não;2,554653546;C
1841;17;Feminino;Asiático;Graduação;14;2;Sim;Moderado;Sim;Não;Não;Não;3,555772682;A
1842;18;Feminino;Negro;Nenhum;13;11;Sim;Moderado;Sim;Não;Não;Não;4;A
1843;15;Feminino;Caucasiano;Ensino Médio;0;4;Não;Muito Alto;Sim;Não;Não;Sim;4;A
1844;17;Masculino;Caucasiano;Graduação;20;30;Não;Alto;Sim;Sim;Não;Não;3,912077685;A
1845;15;Masculino;Outro;Ensino Superior Incompleto;7;28;Sim;Moderado;Não;Não;Não;Não;2,518631919;C
1846;15;Feminino;Asiático;Ensino Superior Incompleto;6;8;Não;Muito Alto;Não;Não;Não;Não;2,922167456;C
1847;16;Masculino;Asiático;Ensino Superior Incompleto;8;19;Sim;Moderado;Não;Não;Sim;Não;3,555599397;A
1848;16;Masculino;Caucasiano;Ensino Médio;17;2;Sim;Moderado;Sim;Sim;Não;Não;3,254918764;B
1849;17;Masculino;Caucasiano;Ensino Superior Incompleto;11;22;Não;Moderado;Sim;Sim;Não;Não;2,922106415;C
1850;16;Masculino;Negro;Ensino Superior Incompleto;7;7;Não;Muito Alto;Sim;Não;Não;Não;4;A
1851;17;Masculino;Asiático;Pós-graduação;7;20;Não;Alto;Não;Não;Sim;Sim;3,220144303;B
1852;16;Masculino;Caucasiano;Ensino Médio;5;12;Não;Alto;Não;Sim;Sim;Não;3,657705693;A
1853;15;Feminino;Asiático;Pós-graduação;2;7;Sim;Alto;Sim;Não;Não;Não;3,485832618;B
1854;17;Feminino;Negro;Graduação;1;4;Sim;Alto;Sim;Sim;Sim;Sim;2,859374938;C
1855;17;Masculino;Caucasiano;Nenhum;13;24;Não;Alto;Sim;Não;Não;Não;3,246429847;B
1856;15;Masculino;Caucasiano;Graduação;7;6;Sim;Baixo;Não;Sim;Não;Sim;3,91612413;A
1857;17;Feminino;Caucasiano;Nenhum;5;4;Não;Baixo;Sim;Não;Não;Sim;2,740781883;C
1858;17;Masculino;Negro;Pós-graduação;3;28;Não;Moderado;Sim;Sim;Não;Não;3,486041326;B
1859;16;Feminino;Caucasiano;Pós-graduação;4;8;Não;Muito Alto;Sim;Sim;Sim;Não;2,815726497;C
1860;17;Feminino;Caucasiano;Ensino Médio;20;4;Sim;Alto;Não;Não;Não;Não;3,308414015;B
1861;18;Feminino;Asiático;Ensino Médio;12;7;Sim;Alto;Não;Não;Não;Não;4;A
1862;15;Masculino;Caucasiano;Ensino Superior Incompleto;8;11;Não;Nenhum;Sim;Não;Sim;Não;3,976805763;A
1863;16;Feminino;Caucasiano;Ensino Superior Incompleto;12;3;Não;Baixo;Sim;Sim;Sim;Não;3,153285348;B
1864;16;Masculino;Caucasiano;Ensino Superior Incompleto;8;8;Não;Muito Alto;Não;Não;Não;Sim;2,870112952;C
1865;18;Feminino;Negro;Ensino Médio;15;27;Sim;Baixo;Sim;Não;Não;Não;2,637857457;C
1866;15;Feminino;Asiático;Graduação;11;21;Não;Alto;Não;Não;Não;Não;3,475729128;B
1867;15;Masculino;Caucasiano;Ensino Médio;1;21;Não;Baixo;Sim;Sim;Não;Não;2,72804108;C
1868;16;Masculino;Asiático;Graduação;18;13;Sim;Alto;Não;Não;Sim;Não;4;A
1869;17;Masculino;Negro;Graduação;15;18;Não;Alto;Não;Não;Não;Não;2,525468263;C
1870;16;Feminino;Caucasiano;Ensino Superior Incompleto;12;12;Não;Alto;Sim;Sim;Sim;Não;2,903974166;C
1871;15;Masculino;Caucasiano;Pós-graduação;4;2;Não;Moderado;Não;Sim;Não;Sim;2,82647605;C
1872;18;Feminino;Caucasiano;Ensino Médio;5;3;Sim;Alto;Não;Não;Não;Não;3,954170972;A
1873;16;Masculino;Caucasiano;Nenhum;20;0;Sim;Moderado;Sim;Não;Sim;Não;4;A
1874;15;Feminino;Asiático;Graduação;16;21;Não;Muito Alto;Não;Não;Não;Não;3,817802363;A
1875;16;Feminino;Negro;Ensino Superior Incompleto;16;0;Não;Moderado;Sim;Não;Não;Não;4;A
1876;17;Feminino;Caucasiano;Ensino Superior Incompleto;16;10;Não;Baixo;Não;Não;Sim;Não;4;A
1877;16;Feminino;Caucasiano;Pós-graduação;2;15;Não;Alto;Sim;Não;Não;Não;3,883388971;A
1878;16;Masculino;Caucasiano;Pós-graduação;12;3;Não;Moderado;Sim;Não;Não;Sim;4;A
1879;15;Masculino;Negro;Graduação;11;30;Não;Muito Alto;Não;Não;Não;Não;3,539924643;A
1880;15;Feminino;Caucasiano;Graduação;5;28;Não;Baixo;Sim;Sim;Não;Sim;2,776371919;C
1881;15;Masculino;Negro;Nenhum;20;6;Sim;Moderado;Sim;Não;Sim;Sim;4;A
1882;16;Masculino;Caucasiano;Ensino Médio;12;11;Não;Muito Alto;Não;Sim;Sim;Não;4;A
1883;17;Masculino;Negro;Graduação;13;5;Sim;Muito Alto;Sim;Não;Não;Sim;4;A
1884;18;Masculino;Asiático;Ensino Superior Incompleto;6;23;Não;Moderado;Sim;Não;Sim;Sim;2,222013483;D
1885;18;Masculino;Caucasiano;Ensino Superior Incompleto;4;19;Não;Nenhum;Não;Não;Não;Sim;3,17053292;B
1886;15;Feminino;Caucasiano;Ensino Médio;13;8;Não;Moderado;Sim;Sim;Sim;Não;3,96166628;A
1887;15;Masculino;Outro;Graduação;17;25;Não;Baixo;Não;Não;Sim;Sim;4;A
1888;16;Feminino;Caucasiano;Ensino Médio;3;7;Sim;Moderado;Sim;Não;Não;Sim;2,834267959;C
1889;18;Masculino;Negro;Graduação;0;13;Sim;Moderado;Não;Não;Sim;Não;3,850073315;A
1890;15;Feminino;Caucasiano;Ensino Médio;6;14;Não;Muito Alto;Sim;Não;Não;Não;3,433652178;B
1891;17;Masculino;Negro;Nenhum;19;20;Sim;Nenhum;Não;Sim;Não;Não;4;A
1892;17;Feminino;Caucasiano;Ensino Médio;12;29;Sim;Alto;Não;Não;Não;Não;3,6980785;A
1893;15;Feminino;Outro;Ensino Médio;3;21;Não;Alto;Sim;Sim;Sim;Não;3,601919378;A
1894;15;Masculino;Asiático;Pós-graduação;12;4;Não;Alto;Não;Sim;Sim;Não;3,427683357;B
1895;18;Feminino;Asiático;Nenhum;3;14;Não;Moderado;Sim;Não;Não;Não;2,418868634;D
1896;18;Feminino;Asiático;Ensino Médio;2;5;Sim;Alto;Não;Sim;Não;Não;3,5981673;A
1897;16;Feminino;Negro;Ensino Superior Incompleto;7;0;Não;Muito Alto;Não;Não;Não;Não;3,498662206;B
1898;18;Feminino;Caucasiano;Ensino Superior Incompleto;19;19;Não;Alto;Sim;Não;Não;Sim;4;A
1899;17;Masculino;Asiático;Nenhum;7;8;Não;Nenhum;Não;Não;Não;Não;3,100994136;B
1900;17;Feminino;Outro;Nenhum;16;3;Não;Nenhum;Sim;Sim;Não;Não;2,980948984;C
1901;15;Masculino;Caucasiano;Pós-graduação;14;1;Sim;Muito Alto;Sim;Sim;Não;Não;4;A
1902;18;Masculino;Outro;Graduação;3;5;Não;Alto;Sim;Não;Não;Sim;3,420165983;B
1903;16;Feminino;Negro;Ensino Superior Incompleto;5;1;Não;Muito Alto;Não;Sim;Não;Não;2,629457446;C
1904;17;Masculino;Negro;Ensino Superior Incompleto;5;2;Sim;Moderado;Sim;Sim;Não;Não;3,030978794;B
1905;17;Feminino;Caucasiano;Ensino Médio;9;6;Não;Baixo;Sim;Não;Sim;Sim;2,422679075;D
1906;16;Feminino;Caucasiano;Ensino Médio;3;19;Não;Moderado;Não;Não;Não;Não;2,902002575;C
1907;16;Feminino;Caucasiano;Graduação;8;16;Sim;Moderado;Sim;Não;Não;Não;2,854267629;C
1908;17;Feminino;Caucasiano;Pós-graduação;15;8;Sim;Moderado;Sim;Sim;Não;Não;3,206415126;B
1909;17;Masculino;Negro;Ensino Médio;6;21;Não;Muito Alto;Não;Não;Não;Sim;3,747167111;A
1910;16;Masculino;Caucasiano;Graduação;13;8;Não;Alto;Sim;Sim;Sim;Não;2,820035302;C
1911;17;Masculino;Caucasiano;Ensino Médio;5;18;Sim;Baixo;Sim;Sim;Não;Não;3,34341813;B
1912;15;Masculino;Outro;Ensino Médio;0;4;Não;Alto;Não;Sim;Não;Não;3,325998307;B
1913;15;Masculino;Caucasiano;Nenhum;17;24;Sim;Alto;Não;Sim;Sim;Não;4;A
1914;16;Masculino;Caucasiano;Ensino Médio;11;5;Sim;Alto;Sim;Sim;Sim;Sim;3,11452662;B
1915;18;Feminino;Caucasiano;Pós-graduação;14;17;Não;Alto;Não;Sim;Sim;Sim;4;A
1916;16;Feminino;Caucasiano;Ensino Superior Incompleto;0;30;Sim;Alto;Não;Não;Não;Sim;2,143261787;D
1917;16;Masculino;Asiático;Nenhum;14;0;Não;Moderado;Não;Não;Não;Não;2,917094392;C
1918;18;Feminino;Negro;Pós-graduação;14;24;Sim;Alto;Não;Não;Não;Não;3,69335381;A
1919;18;Masculino;Asiático;Pós-graduação;15;16;Sim;Alto;Sim;Não;Não;Sim;4;A
1920;18;Masculino;Caucasiano;Graduação;20;13;Não;Baixo;Não;Não;Não;Não;3,417382882;B
1921;15;Feminino;Negro;Pós-graduação;0;14;Não;Moderado;Não;Não;Sim;Não;2,835148205;C
1922;17;Feminino;Caucasiano;Ensino Médio;2;4;Não;Moderado;Não;Sim;Não;Não;3,004666207;B
1923;15;Feminino;Caucasiano;Graduação;11;16;Não;Nenhum;Sim;Não;Sim;Não;2,204930698;D
1924;17;Masculino;Caucasiano;Graduação;6;20;Não;Muito Alto;Sim;Sim;Sim;Não;3,656258649;A
1925;15;Feminino;Caucasiano;Pós-graduação;4;20;Sim;Moderado;Sim;Sim;Sim;Sim;3,832943275;A
1926;17;Feminino;Caucasiano;Graduação;0;22;Não;Nenhum;Sim;Sim;Não;Não;2,230155719;D
1927;15;Feminino;Caucasiano;Ensino Médio;0;22;Não;Moderado;Não;Não;Não;Não;2;D
1928;18;Feminino;Outro;Graduação;14;10;Sim;Baixo;Não;Não;Sim;Não;3,610148705;A
1929;16;Feminino;Caucasiano;Ensino Médio;7;9;Não;Alto;Sim;Sim;Não;Sim;4;A
1930;15;Feminino;Caucasiano;Ensino Médio;10;16;Sim;Alto;Não;Não;Não;Sim;3,631638681;A
1931;17;Feminino;Caucasiano;Ensino Médio;13;24;Não;Moderado;Não;Sim;Não;Não;2,554715175;C
1932;18;Feminino;Negro;Pós-graduação;12;0;Não;Muito Alto;Não;Sim;Sim;Não;4;A
1933;15;Feminino;Caucasiano;Ensino Médio;18;4;Não;Moderado;Sim;Não;Não;Não;3,683730764;A
1934;15;Masculino;Asiático;Ensino Superior Incompleto;11;15;Sim;Alto;Sim;Não;Não;Não;2,597120098;C
1935;18;Feminino;Outro;Ensino Superior Incompleto;18;6;Não;Muito Alto;Sim;Não;Sim;Não;4;A
1936;15;Masculino;Caucasiano;Pós-graduação;3;11;Não;Moderado;Sim;Sim;Sim;Não;3,658910818;A
1937;16;Masculino;Caucasiano;Ensino Médio;3;7;Não;Muito Alto;Sim;Não;Não;Não;4;A
1938;15;Feminino;Caucasiano;Graduação;2;17;Sim;Muito Alto;Sim;Não;Não;Não;3,505595132;A
1939;16;Feminino;Negro;Pós-graduação;5;29;Não;Muito Alto;Não;Não;Não;Não;2,679477229;C
1940;16;Feminino;Caucasiano;Ensino Superior Incompleto;4;0;Sim;Moderado;Não;Sim;Não;Sim;3,48637685;B
1941;18;Masculino;Caucasiano;Ensino Superior Incompleto;10;19;Sim;Moderado;Sim;Sim;Sim;Não;2,689240775;C
1942;15;Feminino;Caucasiano;Graduação;8;11;Não;Muito Alto;Não;Não;Sim;Não;3,2425982;B
1943;18;Masculino;Negro;Pós-graduação;2;30;Não;Muito Alto;Não;Não;Sim;Não;2;D
1944;15;Feminino;Caucasiano;Graduação;8;3;Não;Muito Alto;Não;Não;Não;Não;3,65692367;A
1945;15;Feminino;Caucasiano;Ensino Médio;11;25;Não;Muito Alto;Não;Sim;Sim;Não;3,491838117;B
1946;17;Feminino;Negro;Pós-graduação;2;11;Não;Alto;Não;Não;Sim;Não;2,583192488;C
1947;15;Feminino;Negro;Ensino Superior Incompleto;19;21;Não;Nenhum;Sim;Não;Sim;Não;4;A
1948;18;Feminino;Asiático;Ensino Superior Incompleto;16;0;Não;Moderado;Não;Sim;Sim;Não;4;A
1949;16;Feminino;Caucasiano;Graduação;20;29;Não;Baixo;Não;Sim;Sim;Não;2,669835385;C
1950;15;Masculino;Asiático;Ensino Médio;11;0;Não;Baixo;Sim;Não;Não;Não;3,034001245;B
1951;17;Masculino;Negro;Graduação;17;2;Não;Moderado;Sim;Não;Sim;Não;3,379941529;B
1952;18;Feminino;Caucasiano;Ensino Superior Incompleto;3;20;Sim;Nenhum;Sim;Não;Não;Não;3,647711338;A
1953;15;Feminino;Negro;Pós-graduação;9;11;Não;Baixo;Sim;Não;Não;Não;2,743245879;C
1954;18;Masculino;Caucasiano;Ensino Médio;17;21;Não;Muito Alto;Não;Sim;Sim;Sim;2,956747582;C
1955;17;Feminino;Outro;Ensino Superior Incompleto;7;20;Não;Moderado;Sim;Não;Não;Sim;2,327979469;D
1956;17;Masculino;Caucasiano;Graduação;8;12;Não;Baixo;Sim;Sim;Não;Não;2,878589544;C
1957;18;Feminino;Negro;Nenhum;18;28;Não;Alto;Sim;Não;Sim;Sim;3,640631422;A
1958;15;Feminino;Caucasiano;Ensino Médio;12;12;Não;Muito Alto;Sim;Não;Sim;Não;2,848155257;C
1959;16;Feminino;Outro;Pós-graduação;5;20;Não;Moderado;Sim;Sim;Sim;Não;2,218869156;D
1960;17;Feminino;Caucasiano;Ensino Médio;6;8;Sim;Moderado;Sim;Não;Sim;Sim;4;A
1961;15;Masculino;Outro;Pós-graduação;20;17;Sim;Baixo;Sim;Não;Sim;Não;3,975583803;A
1962;15;Masculino;Outro;Ensino Médio;5;27;Não;Moderado;Sim;Sim;Sim;Não;2;D
1963;16;Feminino;Caucasiano;Ensino Superior Incompleto;10;27;Sim;Nenhum;Sim;Sim;Não;Sim;2,940194886;C
1964;17;Feminino;Asiático;Graduação;16;0;Não;Alto;Sim;Sim;Não;Sim;3,631875077;A
1965;17;Masculino;Outro;Graduação;18;5;Não;Muito Alto;Não;Não;Não;Sim;4;A
1966;15;Feminino;Caucasiano;Ensino Superior Incompleto;11;24;Não;Alto;Sim;Não;Não;Não;2,957623906;C
1967;15;Masculino;Caucasiano;Ensino Superior Incompleto;20;22;Não;Moderado;Sim;Sim;Sim;Sim;2,874750236;C
1968;16;Feminino;Negro;Graduação;20;23;Não;Moderado;Não;Não;Não;Não;3,735930773;A
1969;16;Feminino;Caucasiano;Ensino Médio;12;4;Sim;Moderado;Sim;Sim;Sim;Sim;3,10461386;B
1970;17;Masculino;Caucasiano;Ensino Superior Incompleto;17;25;Não;Moderado;Sim;Sim;Não;Não;3,386139863;B
1971;18;Masculino;Caucasiano;Ensino Médio;6;3;Não;Alto;Sim;Sim;Não;Não;4;A
1972;17;Feminino;Caucasiano;Ensino Superior Incompleto;4;5;Não;Muito Alto;Sim;Não;Não;Não;3,191461487;B
1973;15;Feminino;Caucasiano;Ensino Médio;15;2;Não;Nenhum;Sim;Sim;Sim;Não;3,694962991;A
1974;17;Feminino;Caucasiano;Ensino Médio;3;16;Não;Muito Alto;Sim;Sim;Não;Não;2,336652182;D
1975;18;Feminino;Asiático;Ensino Superior Incompleto;0;10;Não;Muito Alto;Não;Sim;Não;Não;3,392682879;B
1976;16;Feminino;Asiático;Nenhum;3;3;Não;Baixo;Não;Sim;Sim;Não;2,384239731;D
1977;18;Feminino;Caucasiano;Nenhum;2;24;Não;Baixo;Sim;Não;Não;Sim;2,183929466;D
1978;18;Feminino;Negro;Graduação;3;19;Não;Moderado;Sim;Não;Não;Não;3,512365716;A
1979;18;Feminino;Negro;Ensino Superior Incompleto;0;0;Não;Alto;Sim;Não;Não;Não;2,649837223;C
1980;16;Masculino;Outro;Pós-graduação;11;29;Não;Baixo;Não;Não;Não;Não;3,460340124;B
1981;18;Masculino;Caucasiano;Graduação;12;3;Não;Baixo;Não;Sim;Sim;Sim;3,871143736;A
1982;18;Feminino;Caucasiano;Nenhum;1;22;Não;Muito Alto;Sim;Não;Não;Sim;2,122086722;D
1983;18;Masculino;Outro;Graduação;8;2;Não;Baixo;Sim;Não;Sim;Não;2,826984449;C
1984;15;Feminino;Outro;Nenhum;6;9;Não;Moderado;Sim;Não;Não;Sim;3,60642678;A
1985;18;Feminino;Asiático;Graduação;12;21;Não;Alto;Sim;Não;Sim;Não;3,778342366;A
1986;16;Feminino;Asiático;Pós-graduação;1;30;Sim;Muito Alto;Não;Sim;Não;Não;2,961466994;C
1987;18;Masculino;Caucasiano;Ensino Superior Incompleto;0;29;Não;Moderado;Não;Sim;Não;Não;2,758103908;C
